,cmr_a_0,cmr_b_0,cmr_c_0,cmr_d_0,cmr_e_0,cmr_f_0,cmr_g_0,cmr_h_0,cmr_i_0,cmr_j_0,cmr_k_0,cmr_l_0,cmr_m_0,cmr_n_0,cmr_a_1,cmr_b_1,cmr_c_1,cmr_d_1,cmr_e_1,cmr_f_1,cmr_g_1,cmr_h_1,cmr_i_1,cmr_j_1,cmr_k_1,cmr_l_1,cmr_m_1,cmr_n_1,cmr_c_2,cmr_g_2,cmr_h_2,cmr_i_2,cmr_j_2,cmr_k_2,cmr_m_2,mr_a_0,mr_b_0,mr_c_0,mr_d_0,mr_e_0,mr_f_0,mr_g_0,mr_h_0,mr_i_0,mr_j_0,mr_k_0,mr_l_0,mr_m_0,mr_n_0,mr_a_1,mr_b_1,mr_c_1,mr_d_1,mr_e_1,mr_f_1,mr_g_1,mr_h_1,mr_i_1,mr_j_1,mr_k_1,mr_l_1,mr_m_1,mr_n_1,mr_a_2,mr_b_2,mr_c_2,mr_d_2,mr_e_2,mr_f_2,mr_g_2,mr_h_2,mr_i_2,mr_j_2,mr_k_2,mr_l_2,mr_m_2,mr_n_2,all_a_0,all_b_0,all_c_0,all_d_0,all_e_0,all_f_0,all_g_0,all_h_0,all_i_0,all_j_0,all_k_0,all_l_0,all_m_0,all_n_0,all_a_1,all_b_1,all_c_1,all_d_1,all_e_1,all_f_1,all_g_1,all_h_1,all_i_1,all_j_1,all_k_1,all_l_1,all_m_1,all_n_1,all_a_2,all_b_2,all_c_2,all_d_2,all_e_2,all_f_2,all_g_2,all_h_2,all_i_2,all_j_2,all_k_2,all_l_2,all_m_2,all_n_2
407.0,-3.0,151.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,157.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,175.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,184.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,187.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,118.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,140.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,146.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
408.0,0.0,151.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,157.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,172.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,184.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,187.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,25.0,116.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,139.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
409.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,82.0,173.0,288.0,408.0,531.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,185.0,312.0,441.0,559.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,318.0,448.0,565.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,26.0,118.0,219.0,331.0,458.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,45.0,140.0,254.0,378.0,500.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,49.0,146.0,262.0,388.0,511.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
410.0,59.0,154.0,272.0,399.0,0.0,629.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,158.0,280.0,403.0,0.0,641.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,282.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,80.0,171.0,288.0,417.0,531.0,658.0,775.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,184.0,312.0,443.0,559.0,678.0,800.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,318.0,449.0,565.0,681.0,803.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,20.0,119.0,219.0,331.0,458.0,586.0,703.0,813.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,141.0,254.0,378.0,500.0,616.0,737.0,858.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,262.0,388.0,511.0,624.0,746.0,869.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
411.0,-5.0,151.0,-3.0,397.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,157.0,-3.0,403.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,176.0,-3.0,417.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,185.0,-3.0,443.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,187.0,-3.0,449.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,118.0,-3.0,349.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,140.0,-3.0,382.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,146.0,-3.0,390.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
412.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
413.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
414.0,57.0,0.0,274.0,399.0,520.0,629.0,753.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,66.0,0.0,280.0,403.0,528.0,641.0,761.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,282.0,765.0,-3.0,-4.0,-4.0,-4.0,-4.0,76.0,176.0,299.0,417.0,545.0,657.0,785.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,185.0,316.0,443.0,562.0,678.0,801.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,449.0,566.0,681.0,803.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,27.0,120.0,216.0,344.0,479.0,589.0,710.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,45.0,140.0,255.0,382.0,509.0,616.0,736.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,49.0,146.0,262.0,390.0,515.0,624.0,746.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
415.0,57.0,152.0,268.0,-3.0,525.0,629.0,753.0,875.0,0.0,0.0,1259.0,-4.0,-4.0,-4.0,66.0,158.0,278.0,-3.0,527.0,641.0,761.0,885.0,0.0,0.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,0.0,0.0,1277.0,-4.0,76.0,176.0,299.0,-3.0,544.0,658.0,784.0,907.0,1024.0,1150.0,1294.0,-4.0,-4.0,-4.0,91.0,185.0,316.0,-3.0,562.0,678.0,799.0,923.0,1053.0,1178.0,1315.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,-3.0,566.0,681.0,803.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,27.0,120.0,220.0,-3.0,476.0,586.0,707.0,830.0,944.0,1079.0,1203.0,-4.0,-4.0,-4.0,45.0,140.0,256.0,-3.0,509.0,616.0,737.0,864.0,978.0,1114.0,1240.0,-4.0,-4.0,-4.0,49.0,146.0,263.0,-3.0,515.0,624.0,746.0,871.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
416.0,61.0,152.0,272.0,399.0,525.0,635.0,753.0,875.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,158.0,280.0,403.0,527.0,641.0,761.0,885.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,282.0,765.0,889.0,-4.0,-4.0,-4.0,-4.0,81.0,172.0,297.0,423.0,544.0,659.0,783.0,907.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,184.0,314.0,443.0,562.0,678.0,801.0,923.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,449.0,566.0,681.0,803.0,926.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,16.0,121.0,221.0,346.0,476.0,587.0,704.0,827.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,139.0,255.0,382.0,509.0,616.0,738.0,863.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,262.0,390.0,515.0,624.0,746.0,871.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
417.0,59.0,154.0,0.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,158.0,0.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,76.0,175.0,0.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,184.0,0.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,0.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,25.0,122.0,198.0,-3.0,477.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,141.0,249.0,-3.0,509.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,260.0,-3.0,515.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
418.0,56.0,152.0,268.0,399.0,523.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,158.0,278.0,403.0,529.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,76.0,175.0,297.0,417.0,544.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,184.0,314.0,443.0,562.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,449.0,566.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,25.0,122.0,216.0,347.0,477.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,141.0,255.0,382.0,509.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,262.0,390.0,515.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
419.0,56.0,152.0,272.0,399.0,525.0,635.0,753.0,875.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,158.0,280.0,403.0,527.0,641.0,761.0,885.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,282.0,765.0,889.0,-4.0,-4.0,-4.0,-4.0,76.0,177.0,297.0,423.0,544.0,659.0,786.0,906.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,184.0,314.0,443.0,562.0,678.0,801.0,923.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,449.0,566.0,681.0,803.0,926.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,22.0,121.0,221.0,346.0,477.0,587.0,709.0,832.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,139.0,255.0,382.0,509.0,616.0,738.0,863.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,262.0,390.0,515.0,624.0,746.0,871.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
420.0,-3.0,152.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,158.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,175.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,184.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,187.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,122.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,141.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,145.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
421.0,59.0,152.0,272.0,399.0,0.0,635.0,-5.0,875.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,158.0,280.0,403.0,0.0,641.0,-5.0,885.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,282.0,-5.0,889.0,-4.0,-4.0,-4.0,-4.0,76.0,175.0,297.0,423.0,0.0,658.0,-5.0,906.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,184.0,314.0,443.0,0.0,678.0,-5.0,923.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,449.0,0.0,681.0,-5.0,926.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,22.0,122.0,217.0,347.0,477.0,587.0,-5.0,832.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,141.0,255.0,382.0,509.0,616.0,-5.0,863.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,262.0,390.0,515.0,624.0,-5.0,871.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
422.0,56.0,-3.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,-3.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,76.0,-3.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,-3.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,-3.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,25.0,-3.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,-3.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,-3.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
423.0,59.0,152.0,269.0,0.0,0.0,-3.0,0.0,875.0,1000.0,1126.0,-5.0,-4.0,-4.0,-4.0,65.0,158.0,279.0,0.0,0.0,-3.0,0.0,885.0,1013.0,1141.0,-5.0,-4.0,-4.0,-4.0,282.0,0.0,889.0,1017.0,1145.0,-5.0,-4.0,76.0,175.0,297.0,0.0,544.0,-3.0,772.0,896.0,1030.0,1160.0,-5.0,-4.0,-4.0,-4.0,91.0,184.0,314.0,0.0,562.0,-3.0,799.0,919.0,1053.0,1178.0,-5.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,0.0,566.0,-3.0,803.0,926.0,1060.0,1184.0,-5.0,-4.0,-4.0,-4.0,22.0,122.0,218.0,344.0,476.0,-3.0,711.0,830.0,942.0,1071.0,-5.0,-4.0,-4.0,-4.0,43.0,141.0,255.0,382.0,509.0,-3.0,737.0,864.0,980.0,1113.0,-5.0,-4.0,-4.0,-4.0,50.0,145.0,262.0,390.0,515.0,-3.0,746.0,871.0,992.0,1120.0,-5.0,-4.0,-4.0,-4.0
424.0,59.0,152.0,272.0,397.0,523.0,629.0,0.0,882.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,158.0,280.0,403.0,529.0,641.0,0.0,885.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,282.0,0.0,889.0,-4.0,-4.0,-4.0,-4.0,76.0,175.0,297.0,417.0,545.0,657.0,782.0,905.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,184.0,314.0,443.0,562.0,678.0,801.0,923.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,449.0,566.0,681.0,803.0,926.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,25.0,122.0,217.0,344.0,478.0,588.0,705.0,829.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,141.0,255.0,382.0,507.0,616.0,738.0,864.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,262.0,390.0,513.0,624.0,746.0,871.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
425.0,56.0,-3.0,268.0,399.0,523.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,-3.0,278.0,403.0,529.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,76.0,-3.0,297.0,417.0,544.0,0.0,766.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,-3.0,314.0,443.0,562.0,0.0,797.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,-3.0,319.0,449.0,566.0,0.0,803.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,25.0,-3.0,216.0,344.0,477.0,589.0,705.0,828.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,-3.0,255.0,382.0,509.0,616.0,738.0,863.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,-3.0,262.0,390.0,515.0,624.0,746.0,871.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
426.0,56.0,152.0,268.0,394.0,520.0,635.0,753.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,158.0,278.0,403.0,528.0,641.0,761.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,765.0,0.0,-4.0,-4.0,-4.0,-4.0,76.0,175.0,297.0,417.0,544.0,658.0,783.0,906.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,184.0,314.0,443.0,562.0,678.0,801.0,923.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,449.0,566.0,681.0,803.0,926.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,25.0,122.0,216.0,344.0,476.0,587.0,704.0,827.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,141.0,255.0,382.0,509.0,616.0,738.0,863.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,262.0,390.0,515.0,624.0,746.0,871.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
427.0,0.0,-3.0,0.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,-3.0,0.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,76.0,-3.0,297.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,-3.0,314.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,-3.0,319.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,27.0,-3.0,216.0,-3.0,476.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,45.0,-3.0,255.0,-3.0,509.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,49.0,-3.0,262.0,-3.0,515.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
428.0,59.0,152.0,272.0,397.0,523.0,629.0,753.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,65.0,158.0,280.0,403.0,529.0,641.0,761.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,282.0,765.0,-3.0,-4.0,-4.0,-4.0,-4.0,80.0,175.0,297.0,417.0,545.0,658.0,775.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,91.0,184.0,314.0,443.0,562.0,678.0,800.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,187.0,319.0,449.0,566.0,681.0,803.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,25.0,122.0,217.0,344.0,479.0,590.0,707.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,43.0,141.0,255.0,382.0,509.0,616.0,737.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50.0,145.0,262.0,390.0,515.0,624.0,746.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
429.0,-3.0,154.0,272.0,397.0,523.0,634.0,753.0,883.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,158.0,280.0,403.0,529.0,641.0,761.0,888.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,282.0,765.0,890.0,-4.0,-4.0,-4.0,-4.0,-3.0,175.0,298.0,424.0,545.0,657.0,782.0,904.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,184.0,314.0,444.0,562.0,678.0,801.0,923.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,187.0,319.0,449.0,566.0,681.0,803.0,926.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,119.0,222.0,348.0,479.0,589.0,706.0,831.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,141.0,254.0,382.0,509.0,616.0,738.0,862.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,145.0,262.0,390.0,515.0,624.0,746.0,871.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
